incident_energy,P1,P2,P3,P4,P5,P6,P7,P8,P9
0.015330166615576915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015468675358375513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.015608435533876228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01574945844882964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01589175551214333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016035338235804865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016180218235813136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016326407233118116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01647391705456907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016622759633871387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01677294701255202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016924491340933646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017077404879117672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017231699997976052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017387389180152136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01754448502107051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017703000229955985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01786294763086179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018024340163707055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018187190885323647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01835151297051251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018517319713109496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01868462452706086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018853440947508463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019023782631884784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01919566336101781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019369097040245937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019544097700542908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019720679499652942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01989885672323612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020078643786024097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02026005523298627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020443105740506503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020627810117570432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020814183306963545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021002240386480065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021191996570142774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021383467209433814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02157666779453667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02177161395558932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021968321463948753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.022166806233466865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.022367084321777916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02256917193159761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.022773085412033933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02297884125990977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02318645612109756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02339594679186593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02360733022023856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02382062350736527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02403584390890555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.024253008836424544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.024472135858801664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02469324270365193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02491634725876017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025141467573528142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025368621860434763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025597828496509517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02582910602481916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026062473155967904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026297948769611095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026535551915982617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02677530181743608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0270172178699999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027261319644946505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02750762689037563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.027756159532811978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0280069376788173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02825998161661704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028515311817741657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.028772948938682808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029032913822564486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029295227500829232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029559911194939628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029826986318095116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030096474476964345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030368397473433194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030642777306368562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.030919636173398088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03119899647270598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03148088080484504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03176531197456508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.032052312992657844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03234190707781861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03263411765852463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03292896837493047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03322648308078057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.033526685845339015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.033829600955336776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03413525291693652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03444366645771519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0347548665286645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.035068878306209514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.035385727194245375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03570543882619261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03602803906707082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03635355401559122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03668201000626807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03701343361154913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03734785164396541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03768529115830036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038025779453778615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03836934407627449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03871601282054056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0390658137324562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03941877511129657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.039774925512022066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04013429374758842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04049690889127771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.040862800279050406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.041231997511918736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04160453045834138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.041980429256639855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.042359724317436814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04274244632611621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04312862624530582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04351829531738218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04391148506699809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044308227303632965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044708554124166335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.045112497915474455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04552009135705047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04593136742364821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04634635938794987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.046765100823257834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04718762560621077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.047613967919524325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04804416225475647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04847824341509797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04891624651818798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04935820699895511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.049804160612484105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05025414343690856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05070819187632956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05116634266376091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.051628632864100854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05209509987713064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.052565781440540194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0530407156329812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05351994087714765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0540034959428843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05449141995032318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05498375237304849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.055480533041290025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05598180214514548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05648760023783192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05699796823896648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.057512947437876945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05803257949694197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.058556906454961706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.059085970730558726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05961981512560977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06015848282870847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0607020174186593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.061250462868003196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06180386354657502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06236226422509303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06292571007878094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06349424669102265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06406792005704996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06464677658766367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06523086311298826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06582022688626042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06641491558765203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06701497732812742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06762046065333563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06823141454753784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06884788843757024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06946993219684265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07009759614937344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0707309310738607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07136998820779036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07201481925158132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07266547637276809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07332201221022118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0739844798784057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07465293297167826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07532742556862294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07600801223642624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07669474803529164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07738768852289402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07808688975887433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07879240830937492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07950430125161576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08022262617851204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08094744120333358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08167880496440613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08241677662985537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08316141590239369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08391278302415006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0846709387815439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08543594451020262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0862078620999237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08698675399968182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0877726832226809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.088565713351452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08936590854299714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09017333353397981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09098805364596212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09181013479068942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09263964347542263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09347664680831878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09432121250386008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09517340888833214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09603330490535164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09690097012144389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09777647473167089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0986598895653102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09955128609158502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10045073642544626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10135831333340659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10227409023942739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10319814123085885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10413054106443369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10507136517231504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.106020689668199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10697859135347235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10794514772342587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10892043697352369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10990453800572952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11089753043488985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11189949459517486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11291051154657757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11393066308147166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1149600317312286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11599870077289447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11704675423592723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11810427690899471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11917135434683418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12024807287717386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12133451960771677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12243078243318797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12353695004244532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12465311192565447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1257793583815287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12691578052463431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1280624702927617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1292195204543633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13038702461605883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13156507723020783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13275377360255125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13395320989992165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13516348315802326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13638469128928227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1376169330907679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13886030825218545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14011491736394116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14138086192528007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14265824435249744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14394716798722443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14524773710478836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1465600569226489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14788423360891012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14922037429090973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15056858706388565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15192898099972124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15330166615576915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1546867535837551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15608435533876228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15749458448829642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1589175551214333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16035338235804866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
